class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
hands down,0.427139342,0.194548309,-0.159607843,0.999774635,0.432627529,0.176141918,-0.18858248,0.999804616,0.434284538,0.175727084,-0.18859908,0.999825895,0.436112493,0.175382704,-0.188628718,0.999883294,0.432599604,0.175876886,-0.142343,0.999697626,0.434075773,0.175169364,-0.142332003,0.999651551,0.435499281,0.174467862,-0.142390996,0.999707997,0.455816835,0.181634232,-0.249452159,0.999896765,0.453476846,0.180054516,-0.055151056,0.999646604,0.435741246,0.211362749,-0.178592294,0.999890268,0.435304165,0.211753756,-0.119650923,0.999753594,0.478375345,0.278843939,-0.35348177,0.999993026,0.496869147,0.270860046,0.122193493,0.999230444,0.487449825,0.423538804,-0.390893072,0.993703902,0.489951849,0.397993654,0.219706342,0.078869328,0.479282528,0.562018514,-0.347610176,0.988775015,0.471406937,0.477039695,0.361622155,0.111425772,0.477265924,0.60022819,-0.391636938,0.978692174,0.463504165,0.46923542,0.290607154,0.112232298,0.474033296,0.602212071,-0.388533562,0.9773224,0.458170027,0.426658899,0.266882688,0.112638324,0.474959999,0.590744436,-0.343191624,0.959883809,0.463448375,0.461630225,0.297586352,0.116234072,0.50196439,0.532929122,-0.136793837,0.999498785,0.514834225,0.531291008,0.136694804,0.997408211,0.505606592,0.7288149,-0.041114651,0.941498637,0.513069808,0.699678719,0.224114463,0.391150385,0.528870583,0.922052205,0.131799594,0.959287405,0.535318732,0.897340119,0.348270983,0.399039179,0.54132396,0.950404465,0.139952838,0.942622662,0.557364225,0.929059386,0.355653554,0.522159934,0.478945553,0.953861773,0.001228963,0.94763273,0.485852867,0.917562187,0.27728039,0.555210531
hands down,0.426346868,0.195745766,-0.159497827,0.999774456,0.432834774,0.176360741,-0.188577592,0.999802947,0.434780061,0.175847068,-0.188590318,0.999825418,0.436919361,0.175422341,-0.188621536,0.999882042,0.432775825,0.17629528,-0.141943246,0.999696314,0.434466124,0.175672546,-0.141925901,0.999649525,0.436203957,0.175038069,-0.141981304,0.999704838,0.455565274,0.180105135,-0.253620178,0.999897361,0.453746974,0.178515062,-0.052826799,0.999635935,0.435663998,0.212380365,-0.178892612,0.99988848,0.435213476,0.212778226,-0.119544566,0.999755979,0.480002165,0.274547935,-0.360958517,0.999993086,0.496872485,0.26873973,0.124060735,0.999256849,0.487696499,0.420023799,-0.400432408,0.994188666,0.49271816,0.400404572,0.202434629,0.081613198,0.479492366,0.560621262,-0.351363599,0.989387274,0.48320967,0.519473135,0.271180063,0.112901025,0.477250278,0.598867714,-0.401042223,0.979469717,0.472154677,0.536285698,0.211147621,0.113278292,0.473808467,0.601628721,-0.392834485,0.978127837,0.470692486,0.524978876,0.263024598,0.113953948,0.475018412,0.589779735,-0.345404029,0.961196899,0.475275844,0.528970182,0.256130338,0.117374748,0.502218544,0.530242801,-0.13653627,0.999336243,0.51180476,0.527645051,0.136464387,0.997092605,0.506964505,0.72444284,-0.046991155,0.936106861,0.511670232,0.700399756,0.217898846,0.389573693,0.529100776,0.923126042,0.101685561,0.954280972,0.531563878,0.901164353,0.346887082,0.397964329,0.541649103,0.950801015,0.116097942,0.938785374,0.55706501,0.936893046,0.355308443,0.519931555,0.478135109,0.95418793,-0.012985599,0.942755818,0.478914976,0.928954124,0.27834934,0.556755304
hands down,0.423608392,0.195052713,-0.161055341,0.999722183,0.429334581,0.1781362,-0.191625506,0.99977082,0.431351423,0.177818045,-0.191615745,0.999804616,0.433447689,0.177513704,-0.191649124,0.999864638,0.428920984,0.177774921,-0.145561248,0.999609351,0.430500656,0.177158728,-0.145541996,0.999552548,0.432133138,0.176453203,-0.145581767,0.999589682,0.451841652,0.18332392,-0.262197018,0.999887705,0.449970067,0.180509657,-0.064190358,0.999509931,0.433178902,0.212951317,-0.181312218,0.999860942,0.432231247,0.213295981,-0.123214699,0.999673009,0.479201615,0.276241988,-0.372100413,0.999993026,0.493412316,0.266505897,0.120546199,0.998999059,0.487495184,0.418967068,-0.418052733,0.994607568,0.480924934,0.320784956,0.257677555,0.078127339,0.47952503,0.56122005,-0.367386132,0.989967763,0.464132875,0.324131161,0.316637993,0.107575111,0.47716108,0.599569201,-0.412328571,0.980290771,0.460551977,0.321137071,0.337174028,0.109038413,0.473616183,0.601496696,-0.406253666,0.978985667,0.454105794,0.319071442,0.306540668,0.109916858,0.474918127,0.589566648,-0.361156642,0.962697446,0.454101712,0.323870003,0.302565604,0.113345258,0.504278898,0.528664052,-0.140623108,0.999284863,0.512964368,0.520753682,0.140493453,0.99669838,0.509200454,0.724921644,-0.026262447,0.926219523,0.514273286,0.696741164,0.245569825,0.375180155,0.529552102,0.923695564,0.108351871,0.947709143,0.530282021,0.887104928,0.402558267,0.38425079,0.543257833,0.951416552,0.117009893,0.936079383,0.552414536,0.917722166,0.414769083,0.510104775,0.482510388,0.955794632,0.00824896,0.937661886,0.479970157,0.92750299,0.333052963,0.549994349
hands down,0.422628701,0.194762871,-0.168876529,0.999655545,0.428293228,0.178426743,-0.19906579,0.999718964,0.430467039,0.178147152,-0.199051484,0.999766588,0.432648122,0.177955225,-0.199081108,0.999835551,0.427359581,0.177958101,-0.15360035,0.999490261,0.428784281,0.177258104,-0.153579816,0.99941957,0.430278867,0.176554054,-0.15362969,0.999444067,0.450956106,0.183467418,-0.267029107,0.999866426,0.448296875,0.180349961,-0.070825472,0.999332786,0.431944281,0.212637573,-0.18837963,0.99982512,0.430561066,0.213187218,-0.13129881,0.99957329,0.476725668,0.277156949,-0.381889254,0.999992788,0.491515785,0.267126858,0.11869067,0.998802781,0.486750662,0.422816426,-0.425865799,0.994920373,0.47636658,0.346467704,0.255049407,0.074102707,0.47912249,0.567483604,-0.381749094,0.990410447,0.448805958,0.367811531,0.287339956,0.102878876,0.476003706,0.605422437,-0.42821306,0.980921507,0.444444716,0.371171027,0.31109041,0.105771802,0.473470867,0.607751489,-0.420942962,0.979649127,0.434814155,0.36741516,0.270763725,0.10706728,0.474766314,0.596423924,-0.375641644,0.963912249,0.435133517,0.369223267,0.27044791,0.110705845,0.506621003,0.530744076,-0.145267248,0.999172688,0.513662398,0.520176888,0.145127282,0.995973587,0.507338405,0.729071975,-0.025029209,0.917684317,0.513522208,0.696223974,0.261658311,0.357988596,0.529624641,0.924189389,0.112933889,0.940744102,0.53010428,0.883351386,0.431284189,0.369212627,0.543774486,0.951516688,0.121150151,0.932985127,0.551457882,0.906861603,0.444721878,0.500761151,0.483056724,0.956711173,0.019483618,0.931743801,0.482053936,0.924802363,0.379318148,0.539725065
hands down,0.405749261,0.207412139,-0.172599509,0.999643505,0.411655098,0.191865921,-0.202191442,0.999716282,0.414160192,0.192103013,-0.202195317,0.999762893,0.416784108,0.192207396,-0.202243611,0.99983269,0.411082029,0.191021755,-0.154986531,0.999491215,0.413028955,0.190748692,-0.154968724,0.99942112,0.415111482,0.190433338,-0.155031979,0.999453723,0.438578069,0.197799787,-0.276492327,0.999862432,0.436311781,0.195316985,-0.06940534,0.999339044,0.41963464,0.226649612,-0.195411444,0.999821424,0.4186472,0.226697698,-0.135069504,0.999570549,0.474902093,0.291566908,-0.389514029,0.999992728,0.487196863,0.282533109,0.101175033,0.998838484,0.484032005,0.437084585,-0.419969141,0.994872212,0.49202317,0.415951043,0.158839077,0.07213185,0.477456093,0.579693913,-0.34757784,0.989594638,0.477592796,0.544479251,0.098117337,0.097965308,0.473743439,0.61654973,-0.391720712,0.979135454,0.477198064,0.585044503,0.106697917,0.100955762,0.470427126,0.619077742,-0.379888535,0.977662265,0.471634299,0.593226135,0.062762991,0.102200501,0.471655756,0.607468665,-0.339264095,0.960730791,0.474515975,0.577558517,0.077839725,0.106033295,0.507628798,0.539087415,-0.145211905,0.999194205,0.51538384,0.530713499,0.145090252,0.99583143,0.493849427,0.739470303,-0.031837106,0.917516947,0.496125638,0.708904922,0.27006954,0.343143702,0.529319167,0.930904329,0.095216595,0.940295041,0.534221351,0.850560546,0.454948187,0.351401061,0.544466317,0.955041826,0.099451967,0.928489387,0.553292394,0.870375395,0.471026421,0.486787051,0.484737933,0.978327155,-0.005663174,0.928877354,0.498421729,0.892024577,0.431996435,0.521986067
hands down,0.40189299,0.233665228,-0.173885688,0.999641776,0.405735016,0.213617906,-0.203280449,0.999714553,0.408263147,0.211698696,-0.2032924,0.999758601,0.410956204,0.209580511,-0.203351736,0.999829412,0.405096054,0.213838786,-0.155180782,0.999499083,0.406870753,0.212457269,-0.155159757,0.999432564,0.408782542,0.210925177,-0.155227318,0.999471784,0.432571024,0.204460919,-0.279900163,0.999858081,0.429890484,0.206272051,-0.067895964,0.999352217,0.416269004,0.246698871,-0.198266178,0.999821424,0.415034682,0.246840566,-0.136374742,0.999580503,0.474109977,0.293188542,-0.393482655,0.999992728,0.483230889,0.292250335,0.099955343,0.998915792,0.483239949,0.445998192,-0.421039999,0.99487412,0.493971825,0.44931522,0.158539116,0.071490362,0.47511068,0.590662658,-0.349908531,0.988863468,0.483050585,0.57521385,0.092185706,0.096711114,0.471826881,0.62788415,-0.397156298,0.977310121,0.481955439,0.615367889,0.100992441,0.099526703,0.468269587,0.627501309,-0.382483006,0.975705922,0.476877689,0.621303737,0.053710412,0.100743182,0.469077438,0.616707802,-0.341516912,0.957392573,0.480118513,0.606556296,0.070621826,0.104908675,0.509076059,0.553969145,-0.145591423,0.99921757,0.51584518,0.545062244,0.145447046,0.995963514,0.489196867,0.751269042,-0.03595442,0.918111384,0.488332689,0.724746704,0.283571422,0.326942533,0.528473496,0.937718153,0.106945418,0.937796652,0.522206128,0.890295923,0.466680139,0.33583954,0.544262111,0.96031487,0.115569547,0.923364162,0.539081872,0.921728253,0.481772989,0.470504582,0.482761443,0.984201133,0.02159003,0.924780846,0.476207167,0.919643104,0.433165729,0.50868839
hands down,0.398928761,0.293404609,-0.176220149,0.99965179,0.403662682,0.273552239,-0.204295903,0.999719322,0.405920982,0.272363186,-0.204317376,0.999761581,0.40838927,0.271081716,-0.2043695,0.999831378,0.402956158,0.27334258,-0.155756384,0.999518633,0.404493272,0.272126198,-0.155734837,0.999456882,0.406217664,0.270669192,-0.155814052,0.999497235,0.42833361,0.272318512,-0.27935192,0.999858081,0.426601797,0.271392852,-0.066591367,0.999383092,0.412264168,0.308386117,-0.200887561,0.999826014,0.410572529,0.307609349,-0.138485074,0.999596894,0.473821819,0.368529797,-0.401777565,0.999992728,0.482318878,0.361059844,0.101613596,0.998965681,0.483338654,0.511336565,-0.442535877,0.995014369,0.496069849,0.508904219,0.159454912,0.069230229,0.470442116,0.667993188,-0.382888198,0.989015758,0.482257068,0.641089499,0.079121754,0.094173588,0.465364039,0.703317404,-0.436763197,0.97731179,0.48014769,0.682163298,0.082904801,0.096811868,0.45749101,0.707626998,-0.421612501,0.975712836,0.476514012,0.684563339,0.036723964,0.097920731,0.460898787,0.696661234,-0.374832928,0.956941664,0.478799641,0.669303358,0.057176806,0.102413177,0.513993144,0.617536485,-0.14905557,0.999249279,0.516021371,0.611412048,0.148928463,0.996138573,0.484145641,0.803613782,-0.031194482,0.922527313,0.466327518,0.74929744,0.286276639,0.330412924,0.526618898,0.947487414,0.152088195,0.939721346,0.506119907,0.891564131,0.521282732,0.330727249,0.544206858,0.965517938,0.166276321,0.923057735,0.520705819,0.917101741,0.542184114,0.466600418,0.478540033,0.988093913,0.087488025,0.926299214,0.460922539,0.925611854,0.512347579,0.503920436
hands down,0.397429943,0.314209402,-0.177063018,0.99966532,0.402295977,0.296232492,-0.20612216,0.99972707,0.404541254,0.295464128,-0.206139535,0.999767065,0.406990528,0.294630349,-0.206194356,0.999835014,0.401192427,0.295991808,-0.157838792,0.999541342,0.402424574,0.29521656,-0.157821476,0.999485075,0.403840929,0.294214606,-0.157904834,0.999525905,0.426537842,0.295936704,-0.282164991,0.999859512,0.424816936,0.294220805,-0.070052892,0.999421537,0.409751087,0.328192353,-0.201827139,0.999833047,0.407897383,0.328085542,-0.139929324,0.999616861,0.473645598,0.390153736,-0.401075512,0.999992669,0.481115013,0.382346302,0.097348049,0.999023199,0.483681738,0.536726952,-0.433680594,0.994757473,0.496061653,0.530773759,0.139839023,0.069258116,0.469596565,0.689455807,-0.348087907,0.988303542,0.482551724,0.660389125,0.047192607,0.094291344,0.464245498,0.725848496,-0.395136118,0.975995779,0.476576507,0.703583121,0.047498014,0.096856847,0.455458254,0.728945076,-0.384715945,0.974363089,0.476407677,0.706703186,0.005933257,0.097906537,0.458830059,0.717224061,-0.340667784,0.954573691,0.478002727,0.693946719,0.026969304,0.102869645,0.521574259,0.633448958,-0.151094094,0.999298453,0.517712474,0.622034311,0.151065394,0.996362984,0.456564486,0.800454497,-0.068809673,0.929226756,0.445222557,0.730225205,0.279762119,0.342483163,0.526208758,0.958396614,0.098434396,0.944777787,0.502239525,0.82602948,0.520393074,0.334048122,0.544510603,0.977942884,0.111469425,0.9272874,0.520725369,0.842417717,0.542230725,0.474399567,0.471761763,0.991085052,0.051441956,0.931865335,0.464102566,0.86105901,0.538203478,0.508489132
hands down,0.397132754,0.332003683,-0.170210004,0.999672234,0.402202696,0.314698309,-0.198533192,0.999725997,0.404403836,0.313867211,-0.198560014,0.999763966,0.406861454,0.31307283,-0.198629901,0.999832928,0.401097387,0.314454883,-0.150844246,0.999552608,0.402270615,0.313524812,-0.150824279,0.999500871,0.403679699,0.312523395,-0.150910497,0.999543428,0.426637322,0.315549374,-0.272755146,0.999855578,0.424139023,0.314513355,-0.062464118,0.999447763,0.409129947,0.347438663,-0.195272475,0.999834597,0.407058865,0.346116602,-0.133905143,0.999626338,0.473250449,0.406636298,-0.39979592,0.99999249,0.473175585,0.402843326,0.099886432,0.999074817,0.483696789,0.553346455,-0.43311578,0.99462378,0.494025528,0.550318301,0.145865321,0.069347456,0.46924752,0.705637395,-0.341038078,0.987960458,0.480618387,0.679788888,0.05366708,0.095451795,0.464500964,0.741650939,-0.390012205,0.975287735,0.473413557,0.713321149,0.053774375,0.097907469,0.455228806,0.744003534,-0.378796369,0.973713279,0.476091683,0.714440584,0.011747165,0.09887705,0.458099604,0.730360925,-0.333818704,0.953324854,0.477850586,0.704743505,0.033440478,0.104487307,0.530946851,0.645508349,-0.152965814,0.99934113,0.51776427,0.63756144,0.153034717,0.996599793,0.45430392,0.80845654,-0.099517673,0.93519789,0.424705356,0.728860319,0.249725983,0.352176666,0.526152432,0.958108664,0.063463636,0.949057281,0.493423462,0.824388623,0.508093178,0.335481107,0.546840429,0.979995966,0.076565787,0.930834234,0.512893796,0.841168106,0.517862737,0.47838679,0.482543558,1.020008445,0.025820801,0.936439097,0.458769739,0.860843599,0.487602532,0.50821209
hands down,0.397867948,0.396670997,-0.322686791,0.999701917,0.402746826,0.377596527,-0.327674001,0.999749839,0.404458433,0.376527488,-0.327700555,0.999783218,0.407685339,0.375503957,-0.327786773,0.999846339,0.401532561,0.379292428,-0.288174719,0.999593675,0.402066559,0.379274338,-0.288107485,0.99954474,0.402595997,0.379112273,-0.288088739,0.999583006,0.427251905,0.379177958,-0.305736184,0.999865234,0.421977669,0.380626023,-0.12974444,0.999490619,0.409651667,0.411388904,-0.312647998,0.999839842,0.406501144,0.411314875,-0.261533111,0.999641597,0.466606051,0.470736027,-0.400774002,0.999991417,0.465539932,0.463561982,0.083184972,0.99909544,0.483065933,0.622815013,-0.448826015,0.993426561,0.49388212,0.599399924,0.141240627,0.065468751,0.469422758,0.770059407,-0.411560357,0.986835599,0.48075828,0.714110792,0.055267651,0.093111813,0.462490708,0.797285199,-0.460799754,0.973869622,0.491402239,0.739550591,0.064423725,0.096491508,0.451294363,0.796514809,-0.447881997,0.972617209,0.486944854,0.742185235,0.020171598,0.097356834,0.455603778,0.787084639,-0.40466395,0.951075256,0.489847243,0.731735229,0.035462879,0.103212394,0.535143971,0.695939898,-0.155955017,0.999397099,0.519867301,0.684797227,0.156060547,0.996899664,0.424925953,0.814802587,-0.194273427,0.93774122,0.412725061,0.743155539,0.247920156,0.358025879,0.522697806,0.955137849,-0.041167282,0.949852526,0.488739103,0.85986191,0.434282541,0.337460071,0.543462873,0.975785017,-0.027287086,0.929689229,0.510138333,0.872153699,0.448558748,0.478719205,0.481566429,1.011553645,-0.037804436,0.938227296,0.458447456,0.921021044,0.47075659,0.503024817
hands down,0.398506224,0.418089867,-0.364407361,0.999731302,0.404784858,0.40054208,-0.36071685,0.999774456,0.407875717,0.399290949,-0.360756457,0.999804318,0.412126362,0.398121417,-0.360868722,0.99986124,0.402121723,0.402490973,-0.326288879,0.999633908,0.402563661,0.4024795,-0.326220751,0.999589503,0.402735651,0.402311206,-0.326152414,0.999623895,0.429235369,0.404263377,-0.311385334,0.999878109,0.420451581,0.405734032,-0.156763583,0.999539912,0.409870297,0.433352828,-0.345096886,0.999853969,0.406595945,0.433396786,-0.300139695,0.999673545,0.461859167,0.495835483,-0.3931669,0.999991715,0.466283023,0.487573624,0.063300803,0.99914515,0.482867628,0.640556991,-0.435219049,0.992971897,0.501531422,0.615141153,0.140933886,0.062878869,0.469460398,0.785031021,-0.40033713,0.987111747,0.487558842,0.723393023,0.069338046,0.096697435,0.463947833,0.818649709,-0.448280334,0.974585533,0.508548021,0.753865898,0.079972878,0.102183491,0.452816337,0.817097008,-0.437917769,0.973604143,0.502352595,0.755168378,0.035678852,0.102931805,0.456677109,0.804956973,-0.394133031,0.952647209,0.504944921,0.745048404,0.050289519,0.108663097,0.537925124,0.713450491,-0.155153364,0.999454975,0.527323902,0.695488334,0.155232713,0.99719584,0.41837579,0.816591561,-0.182345062,0.94111377,0.415940911,0.760624886,0.275926828,0.355574608,0.519623756,0.953399479,-0.059193183,0.951646388,0.486434072,0.865540385,0.432479948,0.340723634,0.540121973,0.971828163,-0.046946861,0.931534588,0.507607818,0.877367675,0.445717275,0.479502589,0.481327444,1.01045239,-0.048192255,0.941360593,0.455971777,0.926516712,0.473642588,0.501026571
hands down,0.398855746,0.418334514,-0.349965841,0.999757349,0.404929966,0.402180016,-0.344163805,0.999796152,0.408418089,0.401162922,-0.344206065,0.999822557,0.413007259,0.400209039,-0.344321132,0.999873996,0.40134424,0.403990865,-0.311807781,0.99966979,0.400907218,0.404157549,-0.311715662,0.9996292,0.400291443,0.404286325,-0.311671555,0.999660134,0.42937541,0.406292468,-0.306634486,0.999888778,0.416551501,0.40713805,-0.141366869,0.999583483,0.410177767,0.435915977,-0.327604264,0.999864042,0.405257285,0.43647635,-0.285545707,0.99969852,0.460627258,0.502948225,-0.357686728,0.999989927,0.462629735,0.493603677,0.069835775,0.999142408,0.481687844,0.649800956,-0.385843098,0.991789043,0.500239491,0.621121705,0.12638621,0.0599121,0.469682992,0.792321861,-0.344338745,0.986516595,0.491363108,0.732608676,0.027935054,0.09907715,0.464992046,0.825172484,-0.387161046,0.973631859,0.510048747,0.770386815,0.029733757,0.106051266,0.452971041,0.825215697,-0.381292045,0.973092437,0.505576849,0.770810485,-0.012089763,0.106629968,0.457360417,0.81317991,-0.340193212,0.952254772,0.508020282,0.760256588,0.009121032,0.112188466,0.541394591,0.714443266,-0.153595001,0.999504507,0.527008832,0.699044824,0.153643385,0.997456253,0.422285885,0.832961738,-0.19907847,0.943707645,0.399535477,0.754390717,0.231295899,0.357751161,0.518849194,0.952344,-0.030295139,0.952287018,0.472311199,0.877197623,0.376990229,0.346411616,0.540258586,0.971464276,-0.013291404,0.932752728,0.495330155,0.889287889,0.389358282,0.479326248,0.481369644,1.005323887,-0.019485902,0.943071604,0.444644034,0.939943194,0.420540571,0.496786535
hands down,0.401025593,0.395505548,-0.337466776,0.999779344,0.406987607,0.378758252,-0.336666703,0.999814034,0.410370737,0.377555311,-0.336713254,0.999836683,0.414678991,0.376146585,-0.336823761,0.999883831,0.402251631,0.381027997,-0.303620309,0.999700606,0.401010931,0.381607026,-0.303557396,0.999662578,0.40107426,0.382000357,-0.303553998,0.99969089,0.432149887,0.381492525,-0.298096448,0.999896109,0.417764008,0.385624915,-0.145363778,0.999619424,0.412067235,0.411621094,-0.319850683,0.99987042,0.405409098,0.412495583,-0.27718851,0.999716461,0.461117089,0.472848028,-0.366203815,0.999988496,0.457766354,0.47058481,0.065989412,0.999145269,0.479784399,0.624660552,-0.3982732,0.991479278,0.489664227,0.600937068,0.121452846,0.058436632,0.468757302,0.766231298,-0.364695042,0.986587703,0.480203927,0.717148662,0.028386543,0.101436988,0.464357942,0.79670018,-0.408644587,0.974054754,0.477649629,0.744473338,0.029216591,0.109497078,0.452411592,0.799371779,-0.404781014,0.973759472,0.490832716,0.749581695,-0.012097194,0.110000663,0.455398977,0.788185239,-0.361374974,0.95353508,0.485296816,0.736136615,0.009372546,0.115805767,0.54315418,0.686086118,-0.151846603,0.99954778,0.525187433,0.676392794,0.151890472,0.997689843,0.424842536,0.819746137,-0.187401235,0.94601357,0.408156931,0.759531617,0.185168535,0.368248105,0.517769754,0.948301494,-0.036968298,0.954508543,0.47030288,0.881419778,0.327276289,0.359064937,0.540368617,0.971063673,-0.022142265,0.935276687,0.493378937,0.893151641,0.338986307,0.48757866,0.480939627,0.99059552,-0.030969921,0.946020961,0.442992151,0.94460094,0.353684425,0.500400364
hands down,0.403461307,0.379389733,-0.37443918,0.999796152,0.409278631,0.363831252,-0.371461809,0.999827385,0.412875891,0.362714559,-0.371534199,0.999845505,0.417166322,0.361427337,-0.371675819,0.999890089,0.403444916,0.366099685,-0.337313414,0.999725819,0.401854217,0.36662209,-0.33724001,0.999687791,0.401223004,0.366896898,-0.337240994,0.999714196,0.434279025,0.367714077,-0.319260001,0.999898553,0.418041468,0.371388525,-0.167498454,0.999641716,0.413212121,0.395889699,-0.353969753,0.999863446,0.406083256,0.396114975,-0.309681386,0.999707162,0.461207628,0.4611893,-0.393699527,0.99998641,0.455672562,0.456456661,0.052501816,0.999046922,0.478418916,0.613600016,-0.442323983,0.990771532,0.485856593,0.591321588,0.105676532,0.05645879,0.467443556,0.752450645,-0.413332313,0.986344934,0.476027489,0.710108697,0.008115974,0.100995891,0.463049114,0.781357944,-0.461860657,0.973905623,0.471614122,0.737858415,0.00645422,0.109663248,0.450935513,0.783819318,-0.456629902,0.97386533,0.48156327,0.746633112,-0.035900328,0.110060766,0.45376268,0.773319483,-0.409682095,0.95364219,0.474209458,0.730236113,-0.011873549,0.115725949,0.542441964,0.674934506,-0.153472438,0.999582469,0.522505403,0.665272117,0.153482154,0.99786526,0.428232044,0.817743182,-0.194469586,0.947801232,0.410531104,0.754006505,0.191090047,0.372009039,0.518022358,0.948204339,-0.054607682,0.956511796,0.475907892,0.874249339,0.366241604,0.357088566,0.54116112,0.970779955,-0.04185259,0.936723351,0.498336941,0.8841061,0.380850703,0.483042747,0.48009935,0.982489765,-0.074162133,0.948189795,0.445804209,0.943260431,0.388810724,0.490613997
hands down,0.405864328,0.357307971,-0.342288494,0.99981302,0.413436592,0.343459696,-0.343286127,0.999841034,0.417128384,0.342650861,-0.343363464,0.999855995,0.421277106,0.342241347,-0.343488425,0.999897718,0.406530291,0.347074479,-0.308431119,0.999750078,0.404639065,0.348496556,-0.308366507,0.999713778,0.403287709,0.349950939,-0.308362931,0.999738395,0.437177032,0.353673786,-0.308447033,0.999904215,0.418627411,0.355785966,-0.151944682,0.999669373,0.415711939,0.378156513,-0.327284873,0.999868572,0.407212824,0.376362383,-0.28211087,0.999720991,0.461463034,0.448129952,-0.393789023,0.999986053,0.456671387,0.450722277,0.059818108,0.999055028,0.477127939,0.60436511,-0.441249937,0.990934074,0.484742463,0.579838812,0.107436731,0.056573015,0.46274668,0.750031769,-0.402254492,0.986812353,0.473882526,0.696625829,0.007963352,0.104241557,0.45492214,0.780215681,-0.451262534,0.974822223,0.465252817,0.726216137,0.005236379,0.113074996,0.443758816,0.783387363,-0.443174183,0.974914253,0.469906509,0.734432995,-0.036059178,0.113255769,0.44814378,0.767537892,-0.397119433,0.955442309,0.469586372,0.719909906,-0.011931947,0.118809663,0.542527199,0.659293354,-0.154055297,0.999614894,0.523463607,0.65591687,0.15407598,0.998037398,0.432389826,0.798551321,-0.171560928,0.950876772,0.41704312,0.748236954,0.188005537,0.388217181,0.518311918,0.946190834,-0.026457727,0.958972275,0.482868105,0.856181204,0.374950826,0.3668679,0.541217744,0.970658362,-0.013828712,0.938149512,0.505320966,0.867789388,0.390738606,0.486397445,0.477586269,0.976284146,-0.051257499,0.950674176,0.453249991,0.910630941,0.395852,0.493016869
hands down,0.409160465,0.274997562,-0.332289159,0.999804378,0.416826963,0.259713084,-0.334534943,0.999834359,0.420768321,0.258240879,-0.334441304,0.999845684,0.425021321,0.2566863,-0.334540784,0.99989295,0.410232842,0.262255818,-0.300301582,0.999752462,0.40899086,0.262885362,-0.300241917,0.999704719,0.408065557,0.263484538,-0.300175965,0.9997316,0.442845881,0.2600227,-0.304462522,0.999901891,0.424142212,0.265676081,-0.139878988,0.999660134,0.41985184,0.293996722,-0.32383424,0.999859929,0.411680937,0.290676326,-0.280411065,0.999706209,0.465756267,0.366887748,-0.402923346,0.999985576,0.462085575,0.359937608,0.065261215,0.99894768,0.47947678,0.518832505,-0.447622299,0.99107486,0.485656589,0.492626786,0.112732805,0.055391341,0.46341911,0.649236023,-0.392069995,0.985871911,0.474022329,0.614872515,0.011423273,0.100084499,0.455787987,0.681105077,-0.438028425,0.972918034,0.469299227,0.646684051,0.004722313,0.109154649,0.446020305,0.682756305,-0.433606207,0.973004639,0.472124279,0.64869523,-0.033797368,0.109464578,0.448542684,0.673927963,-0.385827601,0.953004956,0.472394466,0.642514288,-0.00821883,0.114373714,0.537759185,0.596822798,-0.153951973,0.999645352,0.523670018,0.590071917,0.1539855,0.998131514,0.454186261,0.763285816,-0.13136521,0.951381087,0.466353238,0.701926351,0.258210331,0.392112225,0.520795226,0.942673802,-0.016708236,0.961718917,0.550575435,0.782296479,0.482268393,0.368991792,0.541864634,0.970497847,-0.007389907,0.941396952,0.571782291,0.789733708,0.501689196,0.484040707,0.467526436,0.976651073,-0.083724253,0.953557074,0.528567731,0.827096999,0.49028182,0.492660254
